Name,Varietal,Region,Price,Dosage,Online_Rating,Total_Ratings,sommelier_ratings
Paul Hobbs Russian River Chardonnay 2019,Chardonnay,"Russian River, Sonoma County, California",54 99,750 ML,0.0,0 Ratings,JD 94 RP 94 JS 94
Rodney Strong Upshot White Blend 2019,Other White Blends,"Sonoma County, California",17 99,750 ML,3.3,15 Ratings,WW 90
Gouffier Cremant de Bourgogne Extra Brut 2018,Vintage Sparkling Wine,"Burgundy, France",36 99,750 ML,0.0,0 Ratings,
Kanonkop Pinotage 2018,Pinotage,"Stellenbosch, South Africa",47 99,750 ML,4.3,32 Ratings,V 93 WS 91 RP 90
Presqu'ile Santa Maria Valley Pinot Noir Rose 2020,Rosé,"Santa Maria Valley, Central Coast, California",27 99,750 ML,0.0,0 Ratings,
Domaine Nudant Ladoix La Corvee Premier Cru 2018,Pinot Noir,"Ladoix-Serrigny, Cote de Beaune, Cote d'Or, Burgundy, France",74 99,750 ML,0.0,0 Ratings,
Delas Hermitage Les Bessards (1.5 Liter Magnum) 2014,Syrah/Shiraz,"Hermitage, Rhone, France",499 99,1500 ML,0.0,0 Ratings,RP 94
Shafer Hillside Select Cabernet Sauvignon 2017,Cabernet Sauvignon,"Stags Leap District, Napa Valley, California",319 99,750 ML,4.7,8 Ratings,JD 98 RP 98 JS 98 ST 97 WS 94
M by Michael Mondavi Red Blend 2016,Bordeaux Red Blends,"Napa Valley, California",199 99,750 ML,5.0,23 Ratings,JS 96 RP 94
Riedel O Series Decanter,,,199 97,0 ML,0.0,0 Ratings,
Lustau Solera los Arcos Dry Amontillado Sherry (375ML half-bottle),Sherry,"Jerez, Spain",9 99,375 ML,3.3,6 Ratings,RP 93 WS 90
Yealands Sauvignon Blanc 2020,Sauvignon Blanc,"Marlborough, New Zealand",13 99,750 ML,4.2,50 Ratings,
Terredora di Paolo Greco di Tufo Loggia della Serra 2019,Greco,"Campania, Italy",23 99,750 ML,3.9,37 Ratings,JS 93 RP 91
Malene Rose 2021,Rosé,"Central Coast, California",24 99,750 ML,0.0,0 Ratings,JS 90
Dom Perignon Vintage with Gift Box 2012,Vintage Sparkling Wine,"Champagne, France",259 97,750 ML,4.8,6 Ratings,D 98 JS 97 WS 96 RP 96
Clos des Fous Grillos Cantores Cabernet Sauvignon 2017,Cabernet Sauvignon,"Colchagua Valley, Rapel Valley, Chile",18 99,750 ML,0.0,0 Ratings,
Gran Sarao Cava Rose,Sparkling Rosé,"Cava, Spain",9 99,750 ML,3.8,12 Ratings,
Quinta do Noval Noval Black,Port,Portugal,22,750 ML,4.2,92 Ratings,W & S 91 RP 90
Il Molino di Grace Il Volano 2019,Tuscan Blends,"Tuscany, Italy",15 99,750 ML,3.7,21 Ratings,WS 91
Azienda Agricola Cirelli Montepulciano d'Abruzzo 2020,Montepulciano,"Abruzzo, Italy",18 99,750 ML,0.0,0 Ratings,
Duckhorn Napa Valley Merlot (375ML half-bottle) 2019,Merlot,"Napa Valley, California",28 99,375 ML,0.0,0 Ratings,WW 92
Chateau Montelena Napa Valley Cabernet Sauvignon 2018,Cabernet Sauvignon,"Napa Valley, California",75,750 ML,3.9,28 Ratings,
Sevilen Kalecik Karasi Red 2018,Other Red Wine,Turkey,21 99,750 ML,0.0,0 Ratings,
Patrick Piuze Chablis Vaillons Les Minots Premier Cru 2019,Chardonnay,"Chablis, Burgundy, France",68 99,750 ML,0.0,0 Ratings,WS 94 RP 92 JM 92
Buehler Russian River Chardonnay 2018,Chardonnay,"Russian River, Sonoma County, California",20,750 ML,4.4,10 Ratings,
Robert Mondavi Napa Valley Cabernet Sauvignon 2019,Cabernet Sauvignon,"Napa Valley, California",46 99,750 ML,0.0,0 Ratings,JD 92 WW 91
Bodegas Volver La Mancha Single Vineyard Tempranillo 2018,Tempranillo,"La Mancha, Spain",15 99,750 ML,3.9,45 Ratings,V 92
Chateau Pichon-Longueville Baron 2017,Bordeaux Red Blends,"Pauillac, Bordeaux, France",149 99,750 ML,0.0,0 Ratings,WE 96 JD 96 JS 95 WS 95 RP 95 D 94
Chateau Angelus Le Carillon de l'Angelus (Futures Pre-Sale) 2020,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",99 97,750 ML,0.0,0 Ratings,WE 98 JS 95 JD 93 D 92 RP 92
Domus Aurea Cabernet Sauvignon 2019,Cabernet Sauvignon,"Maipo Valley, Chile",86 99,750 ML,0.0,0 Ratings,
Jean-Claude Boisset Bourgogne Aligote Les Moutots 2019,Aligote,"Burgundy, France",21 99,750 ML,0.0,0 Ratings,
Sonoma Rising Fortitude Cabernet Sauvignon (Sonoma Barrel Auction) 2016,Cabernet Sauvignon,"Sonoma County, California",129 99,750 ML,0.0,0 Ratings,
Field Recordings Dry Hop Pet Nat 2021,Vintage Sparkling Wine,"Paso Robles, Central Coast, California",24 99,750 ML,0.0,0 Ratings,
Next of Kyn Cumulus Vineyard No. 3 (1.5 Liter Magnum) 2009,Other Red Blends,"Central Coast, California",779 97,1500 ML,0.0,0 Ratings,RP 96
Barnard Griffin Cabernet Sauvignon 2018,Cabernet Sauvignon,"Columbia Valley, Washington",16 99,750 ML,4.3,8 Ratings,
Barter & Trade Sauvignon Blanc 2020,Sauvignon Blanc,"Ancient Lakes, Columbia Valley, Washington",16 99,750 ML,0.0,0 Ratings,
Alphonse Mellot Satellite Sancerre Blanc 2020,Sauvignon Blanc,"Sancerre, Loire, France",79 99,750 ML,0.0,0 Ratings,RP 92
Brundlmayer Kamptaler Terrassen Riesling 2020,Riesling,"Kamptal, Austria",30 99,750 ML,0.0,0 Ratings,JS 93
Moet & Chandon Rose Imperial (1.5 Liter Magnum),Sparkling Rosé,"Champagne, France",158 97,1500 ML,4.7,21 Ratings,SJ 93 TP 92 WS 91 W & S 91 JS 91 D 91
Ca'n Verdura Supernova Negre 2019,Other Red Wine,Spain,34 99,750 ML,0.0,0 Ratings,RP 91
"Save Me, San Francisco Drops of Jupiter 2019",Other Red Blends,"Central Coast, California",15 99,750 ML,0.0,0 Ratings,
Amici Pinot Noir Reserve 2019,Pinot Noir,"Russian River, Sonoma County, California",74 99,750 ML,0.0,0 Ratings,JS 93 JD 93
No Girls La Placiencia Vineyard Syrah 2014,Syrah/Shiraz,"Walla Walla Valley, Columbia Valley, Washington",127 97,750 ML,0.0,0 Ratings,RP 96 JS 94
Champagne Lombard Extra Brut Premier Cru,Non-Vintage Sparkling Wine,"Champagne, France",41 99,750 ML,0.0,0 Ratings,JS 91
Chateau Quintus (Futures Pre-Sale) 2020,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",114 97,750 ML,0.0,0 Ratings,JS 98 RP 97 JD 96 WE 95 D 93
Natura Cabernet Sauvignon 2019,Cabernet Sauvignon,Chile,11 99,750 ML,0.0,0 Ratings,
Kenwood Six Ridges Pinot Noir 2018,Pinot Noir,"Russian River, Sonoma County, California",30,750 ML,3.6,11 Ratings,
Ornellaia Le Volte dell'Ornellaia 2019,Tuscan Blends,"Tuscany, Italy",34,750 ML,3.7,45 Ratings,JS 91 D 90 W & S 90
Margerum M5 White 2020,Rhone White Blends,"Los Olivos District, Santa Barbara, Central Coast, California",25 99,750 ML,3.9,11 Ratings,
St. Francis Reserve Cabernet Sauvignon 2018,Cabernet Sauvignon,"Alexander Valley, Sonoma County, California",50,750 ML,0.0,0 Ratings,W & S 90
Eisele Vineyard Altagracia Cabernet Sauvignon 2019,Cabernet Sauvignon,"Napa Valley, California",169 99,750 ML,0.0,0 Ratings,JS 97 RP 95
Schrader LPV Beckstoffer Las Piedras Vineyard Cabernet Sauvignon 2019,Cabernet Sauvignon,"Oakville, Napa Valley, California",399 97,750 ML,0.0,0 Ratings,JD 99 RP 97
Riedel Cognac / Brandy Glasses (Set of 2),,,59 97,0 ML,0.0,0 Ratings,
Quinta do Crasto Douro Red 2017,Other Red Blends,"Douro, Portugal",16 99,750 ML,4.1,70 Ratings,RP 90
Mi Mi en Provence Grande Reserve Rose 2020,Rosé,"Cotes de Provence, Provence, South of France, France",16 99,750 ML,4.4,71 Ratings,WW 90
Domaine Giacometti Patrimonio Cru des Agriate Rouge 2017,Other Red Blends,"Corsica, France",23 99,750 ML,0.0,0 Ratings,
Francis Ford Coppola Cabernet Sauvignon 93rd Awards Edition 2019,Cabernet Sauvignon,"Alexander Valley, Sonoma County, California",80,750 ML,3.8,13 Ratings,
Chateau La Mission Haut-Brion (1.5 Liter Futures Pre-Sale) 2020,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",749 97,1500 ML,0.0,0 Ratings,RP 99 V 99 JS 98 D 98 JD 98
Cinnabar Santa Cruz Mountains Chardonnay 2019,Chardonnay,"Santa Cruz Mountains, California",39,750 ML,0.0,0 Ratings,WE 90
Two Paddocks Riesling 2019,Riesling,"Central Otago, New Zealand",43 99,750 ML,0.0,0 Ratings,JS 90
Chateau Lafite Rothschild 2018,Bordeaux Red Blends,"Pauillac, Bordeaux, France","1,099 99",750 ML,3.9,13 Ratings,WE 100 RP 100 JS 99 D 98 JD 98
Marchesi di Barolo Barolo Sarmassa 2014,Nebbiolo,"Barolo, Piedmont, Italy",120,750 ML,0.0,0 Ratings,RP 93 JS 93 WS 92
Bibi Graetz Colore 2012,Tuscan Blends,"Tuscany, Italy",600,750 ML,4.7,17 Ratings,JS 95 WW 95 RP 94 WS 93
Hestan Vineyards Cabernet Sauvignon 2016,Cabernet Sauvignon,"Napa Valley, California",144 99,750 ML,0.0,0 Ratings,JS 93
Knotty Vines Pinot Noir 2019,Pinot Noir,California,10 99,750 ML,0.0,0 Ratings,
Domaine Remi Jobard Meursault Sous la Velle (375ML half-bottle) 2019,Chardonnay,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",42 99,375 ML,0.0,0 Ratings,JM 91
Piancornello Brunello di Montalcino 2016,Sangiovese,"Montalcino, Tuscany, Italy",62,750 ML,4.0,39 Ratings,JS 94 V 94 WE 90
Matua Rose 2020,Rosé,"Marlborough, New Zealand",12 99,750 ML,3.7,11 Ratings,
Chateau Fombrauge (Futures Pre-Sale) 2020,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",33 97,750 ML,0.0,0 Ratings,JS 95 JD 95 WE 95 RP 93 D 91
Bodan Roan Pinot Noir 2018,Pinot Noir,"Lodi, California",13 99,750 ML,0.0,0 Ratings,
Gonzalez Byass Tio Pepe Fino Sherry (375ML half-bottle),Sherry,"Jerez, Spain",12 99,375 ML,3.5,22 Ratings,JS 90
Charlotte Dalton Love Me Love You Shiraz 2019,Syrah/Shiraz,"Adelaide Hills, South Australia, Australia",36 99,750 ML,0.0,0 Ratings,
Heitz Cellar Linda Falls Cabernet Sauvignon 2015,Cabernet Sauvignon,"Howell Mountain, Napa Valley, California",219 99,750 ML,0.0,0 Ratings,WS 94 JS 94
ZD Wines Reserve Chardonnay 2018,Chardonnay,"Carneros, California",74 99,750 ML,0.0,0 Ratings,
Gaia Monograph Assyrtiko 2020,Assyrtiko,"Nemea, Greece",18 99,750 ML,3.7,15 Ratings,
VDR Very Dark Red 2019,Other Red Blends,"Monterey, Central Coast, California",25,750 ML,3.1,7 Ratings,TP 92 SJ 92
Siesta Malbec 2016,Malbec,"Mendoza, Argentina",35 99,750 ML,0.0,0 Ratings,RP 91 JS 90
Donnhoff Niederhauser Hermannshohle Riesling Auslese Goldkapsel (375ML half-bottle) 2018,Riesling,"Nahe, Germany",58 99,375 ML,0.0,0 Ratings,V 95
Forge Cellars Railroad Vineyard Dry Riesling 2019,Riesling,"Finger Lakes, New York, Other U.S.",23 99,750 ML,3.8,7 Ratings,WS 92 JS 91
Buoncristiani The Core Cabernet Sauvignon 2007,Cabernet Sauvignon,"Napa Valley, California",109 97,750 ML,0.0,0 Ratings,
MacRostie Sonoma Coast Chardonnay (375ML half-bottle) 2019,Chardonnay,"Sonoma Coast, Sonoma County, California",16 99,375 ML,0.0,0 Ratings,TP 94 W & S 92 WE 91 JD 90 WW 90
Alessandro & Gian Natale Fantino Rosso dei Dardi 2019,Nebbiolo,"Piedmont, Italy",21 99,750 ML,0.0,0 Ratings,
Spiegelau Champagne Flutes (Set of 4),,,49 99,0 ML,0.0,0 Ratings,
Chateau Haut-Monplaisir Cahors Tradition 2019,Malbec,"Cahors, Southwest, France",19 99,750 ML,3.8,10 Ratings,WE 91
Baron Edmond de Rothschild Aguaribay Malbec 2019,Malbec,"Mendoza, Argentina",12 99,750 ML,4.6,26 Ratings,V 90
Giovanni Rosso Langhe Nebbiolo 2019,Nebbiolo,"Piedmont, Italy",22 99,750 ML,4.2,7 Ratings,
Graham's Quinta Dos Malvedos Vintage Port 2006,Port,"Douro, Portugal",62 99,750 ML,0.0,0 Ratings,
Broadbent 20 Year Tawny Port,Port,"Douro, Portugal",47 99,500 ML,0.0,0 Ratings,
Jean-Philippe Fichet Puligny Montrachet Les Referts Premier Cru 1999,Chardonnay,"Puligny-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France",139 97,750 ML,0.0,0 Ratings,V 93
J. Moss Napa Cabernet Sauvignon 2016,Cabernet Sauvignon,"Napa Valley, California",65,750 ML,0.0,0 Ratings,WW 91 JS 90
Catena Zapata Adrianna White Stones Chardonnay 2019,Chardonnay,"Mendoza, Argentina",139 99,750 ML,0.0,0 Ratings,WW 96
Quady Vya Sweet Vermouth,Vermouth,California,16 99,750 ML,4.0,45 Ratings,WE 95
Dana Estates Onda Cabernet Sauvignon 2018,Cabernet Sauvignon,"Napa Valley, California",209 99,750 ML,0.0,0 Ratings,
Tetu Grenache 2015,Grenache,"South of France, France",19 99,750 ML,3.8,41 Ratings,RP 91
Vigilance Cimarron 2017,Other Red Blends,"Lake County, North Coast, California",25,750 ML,3.8,105 Ratings,WW 89
Figuiere Atmosphere Rose Extra Brut 2018,Sparkling Rosé,"Cotes de Provence, Provence, South of France, France",36 99,750 ML,0.0,0 Ratings,
Rotem & Mounir Saouma Chateauneuf-du-Pape Arioso 2013,Grenache,"Chateauneuf-du-Pape, Rhone, France",209 99,750 ML,0.0,0 Ratings,JD 95 WS 95
J.J. Prum Zeltinger Sonnenuhr Gold Capsule Riesling Auslese 2020,Riesling,"Mosel, Germany",129 99,750 ML,0.0,0 Ratings,
Molo 8 Lambrusco Mantovano,Red Sparkling Wine,"Emilia-Romagna, Italy",10 99,750 ML,4.1,60 Ratings,
Prats & Symington Post Scriptum de Chryseia Douro 2019,Other Red Blends,"Douro, Portugal",27 99,750 ML,0.0,0 Ratings,RP 90
Hahn Founder's Pinot Gris 2021,Pinot Gris/Grigio,California,16 99,750 ML,0.0,0 Ratings,
"Domaine Drouhin-Laroze Gevrey-Chambertin ""Dix Climats"" 2017",Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",88 99,750 ML,0.0,0 Ratings,BH 91
Robert Biale Vineyards Stagecoach Vineyard Zinfandel 2019,Zinfandel,"Atlas Peak, Napa Valley, California",64 99,750 ML,0.0,0 Ratings,WE 94
TOR Tierra Roja Cabernet Sauvignon 2019,Cabernet Sauvignon,"Oakville, Napa Valley, California",189 99,750 ML,0.0,0 Ratings,JS 96 RP 95 JD 95
Ernest Vineyards Sonoma Coast Pinot Noir 2019,Pinot Noir,"Sonoma Coast, Sonoma County, California",34 99,750 ML,0.0,0 Ratings,
Danzante Extra Dry Prosecco,Non-Vintage Sparkling Wine,"Prosecco, Italy",14 99,750 ML,0.0,0 Ratings,
Cockburn's Vintage Port 2017,Port,"Douro, Portugal",95 99,750 ML,5.0,6 Ratings,JS 98 RP 96 WS 95 W & S 93
Hearst Ranch Glacier Ridge Chardonnay 2020,Chardonnay,"Monterey, Central Coast, California",25,750 ML,0.0,0 Ratings,
Maggy Hawk Stormin' Pinot Noir 2018,Pinot Noir,"Anderson Valley, Mendocino, California",64 99,750 ML,0.0,0 Ratings,WE 93 WS 92 JD 90
Domaine du Vieux Telegraphe Chateauneuf-du-Pape 1998,Rhone Red Blends,"Chateauneuf-du-Pape, Rhone, France",159 97,750 ML,0.0,0 Ratings,RP 95 WE 94
Jean-Louis Chave Selection Sybele Crozes-Hermitage Blanc 2019,Rhone White Blends,"Crozes-Hermitage, Rhone, France",32 99,750 ML,0.0,0 Ratings,
Duboeuf Domaine Beranger Pouilly-Fuisse 2017,Chardonnay,"Pouilly-Fuisse, Maconnais, Burgundy, France",43 98,750 ML,0.0,0 Ratings,JS 92
Chateau Cos d'Estournel (slightly scuffed labels) 2002,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",187 97,750 ML,0.0,0 Ratings,RP 94 WS 93
Domaine d'Aussieres Chardonnay 2018,Chardonnay,"Pays d’Oc, South of France, France",13 99,750 ML,3.9,127 Ratings,
Siglo Saco Tempranillo 2017,Tempranillo,"Rioja, Spain",14 99,750 ML,0.0,0 Ratings,
93 Point HALL Napa Valley Trophy Reds Gift Set,,,119 99,750 ML,0.0,0 Ratings,
Neil Ellis Chardonnay Elgin 2016,Chardonnay,South Africa,26 99,750 ML,0.0,0 Ratings,
Los Vascos Chardonnay 2021,Chardonnay,"Colchagua Valley, Rapel Valley, Chile",12 99,750 ML,0.0,0 Ratings,
Cinnabar Mercury Rising Red 2019,Bordeaux Red Blends,California,24 99,750 ML,0.0,0 Ratings,
Chateau Nenin (Futures Pre-Sale) 2020,Bordeaux Red Blends,"Pomerol, Bordeaux, France",76 97,750 ML,0.0,0 Ratings,JS 98 JD 97 RP 96 D 93
Sine Qua Non Touche Syrah 2012,Syrah/Shiraz,"Sta. Rita Hills, Santa Barbara, Central Coast, California",629 97,750 ML,0.0,0 Ratings,RP 100
Uncorked by Cosmopolitan Set with Tasting Video,,,58 99,750 ML,0.0,0 Ratings,
Ryan Patrick Naked Chardonnay 2020,Chardonnay,Washington,13 99,750 ML,0.0,0 Ratings,
Carruades de Lafite 2000,Bordeaux Red Blends,"Pauillac, Bordeaux, France",349 97,750 ML,4.7,5 Ratings,RP 93 WS 90
Scott Harvey Mountain Selection Zinfandel 2019,Zinfandel,"Amador, Sierra Foothills, California",29,750 ML,0.0,0 Ratings,WE 93 WW 90
Louis Jadot Monthelie Sous Roches Domaine Gagey 2019,Pinot Noir,"Monthelie, Cote de Beaune, Cote d'Or, Burgundy, France",45 99,750 ML,0.0,0 Ratings,
Jean-Baptiste Adam Cremant d'Alsace Brut Rose,Sparkling Rosé,"Alsace, France",24 99,750 ML,3.9,23 Ratings,WE 90
Chateau Bourgneuf (Futures Pre-Sale) 2016,Bordeaux Red Blends,"Pomerol, Bordeaux, France",77 99,750 ML,0.0,0 Ratings,RP 94 JS 93 WE 93 D 93 WS 92
Hindsight Wines 20/20 Cabernet Sauvignon 2017,Cabernet Sauvignon,"Napa Valley, California",24 99,750 ML,4.5,13 Ratings,WW 91
RJ Vinedos Reunion Malbec 2019,Malbec,"Mendoza, Argentina",14 99,750 ML,0.0,0 Ratings,
Smith Madrone Chardonnay 2017,Chardonnay,"Spring Mountain District, Napa Valley, California",41 99,750 ML,3.9,7 Ratings,WE 94 SJ 94 WW 93
Argiano Rosso di Montalcino 2019,Sangiovese,"Montalcino, Tuscany, Italy",35,750 ML,0.0,0 Ratings,RP 91
Ferdinand Tempranillo 2016,Tempranillo,"Amador, Sierra Foothills, California",30,750 ML,3.6,10 Ratings,
Terre Rouge DTR Ranch Syrah 2014,Syrah/Shiraz,"Fiddletown, Sierra Foothills, California",39 99,750 ML,0.0,0 Ratings,WW 92 WE 91
La Fiera Primitivo Salento 2020,Primitivo,"Puglia, Italy",8 99,750 ML,0.0,0 Ratings,
Greg Norman Estates Limestone Coast Cabernet Sauvignon 2018,Cabernet Sauvignon,"Limestone Coast, South Australia, Australia",17,750 ML,3.9,8 Ratings,WE 90
Domaine Drouhin Oregon Laurene Pinot Noir 2018,Pinot Noir,"Dundee Hills, Willamette Valley, Oregon",75,750 ML,0.0,0 Ratings,JS 95 RP 94
Hermanos Pecina Reserva 2014,Tempranillo,"Rioja, Spain",34 99,750 ML,0.0,0 Ratings,RP 91
Rhys Vineyards Horseshoe Vineyard Pinot Noir 2007,Pinot Noir,"Santa Cruz Mountains, California",99 97,750 ML,0.0,0 Ratings,RP 94 BH 93
Ventana Arroyo Seco Estate Chardonnay 2018,Chardonnay,"Arroyo Seco, Monterey, Central Coast, California",19 99,750 ML,0.0,0 Ratings,
Chateau Leoville Poyferre 2000,Bordeaux Red Blends,"St-Julien, Bordeaux, France",279 97,750 ML,0.0,0 Ratings,RP 97 JD 97 WS 94 JS 93 D 92
Cave Pascal Granger Julienas Clos des Poulettes 2017,Gamay,"Beaujolais, Burgundy, France",31 99,750 ML,0.0,0 Ratings,
Zolo Sauvignon Blanc 2020,Sauvignon Blanc,"Mendoza, Argentina",11 99,750 ML,3.8,6 Ratings,JS 91
Silk and Spice Red Blend 2019,Other Red Blends,Portugal,13,750 ML,4.0,482 Ratings,WE 91
The Federalist Bourbon Barrel Aged Red Blend 2017,Other Red Blends,"Mendocino, California",19 99,750 ML,4.2,8 Ratings,
Adami Garbel Brut Prosecco,Non-Vintage Sparkling Wine,"Prosecco, Italy",15 99,750 ML,4.2,62 Ratings,TP 91 W & S 90
Le Paradou Grenache 2018,Grenache,"Vin de France, France",14 99,750 ML,4.2,6 Ratings,
Kim Crawford Prosecco,Non-Vintage Sparkling Wine,"Prosecco, Italy",21 99,750 ML,0.0,0 Ratings,
Talley Arroyo Grande Valley Estate Pinot Noir (375ML Half-bottle) 2018,Pinot Noir,"Arroyo Grande Valley, Central Coast, California",19 99,375 ML,0.0,0 Ratings,WE 93 JD 90
Poliziano Vino Nobile di Montepulciano (375ML half-bottle) 2018,Sangiovese,"Montepulciano, Tuscany, Italy",19 99,375 ML,0.0,0 Ratings,JS 92
Finca Torremilanos Torremilanos 2016,Tempranillo,"Ribera del Duero, Spain",22 99,750 ML,3.8,13 Ratings,V 91 RP 91
Aura di Valerie Amarone della Valpolicella 2017,Other Red Blends,"Valpolicella, Veneto, Italy",77 99,750 ML,0.0,0 Ratings,
Racines Sanford and Benedict Vineyard Pinot Noir 2017,Pinot Noir,"Sta. Rita Hills, Santa Barbara, Central Coast, California",99 99,750 ML,0.0,0 Ratings,WW 94 D 93 RP 91
Domaine Buisson-Charles Bourgogne Blanc Hautes Coutures 2019,Chardonnay,"Cote de Beaune, Cote d'Or, Burgundy, France",46 99,750 ML,0.0,0 Ratings,
Vanderpump Pink Sangria,Fruit Wine,California,13 99,750 ML,3.1,47 Ratings,
Drappier Signature Blanc de Blancs,Non-Vintage Sparkling Wine,"Champagne, France",63,750 ML,0.0,0 Ratings,WS 92 WE 90
Kevin Zraly's Advanced Tasting – California Cabernet Sauvignon,,,199 99,750 ML,0.0,0 Ratings,
Riedel Rocks Glass (Set of 2),,,35 97,0 ML,0.0,0 Ratings,
Aldo Conterno Conca Tre Pile Barbera d'Alba 2018,Barbera,"Alba, Piedmont, Italy",32 99,750 ML,0.0,0 Ratings,
Peirson Meyer Bateman Vineyard Pinot Noir 2014,Pinot Noir,"Sonoma Coast, Sonoma County, California",60,750 ML,0.0,0 Ratings,RP 90
Frescobaldi Castiglioni Chianti 2019,Sangiovese,"Chianti, Tuscany, Italy",13 99,750 ML,3.9,81 Ratings,
Highway 12 Chardonnay 2020,Chardonnay,California,14 99,750 ML,0.0,0 Ratings,
Antonio Barbadillo Sacristia AB Manzanilla (375ML half-bottle),Sherry,"Jerez, Spain",35 99,375 ML,4.5,17 Ratings,W & S 94
Bodegas Vega Sicilia Unico Tinto 2009,Tempranillo,"Ribera del Duero, Spain",575,750 ML,4.6,17 Ratings,RP 98 JS 98 D 97 WS 95 W & S 95 WE 90
Colgin IX Estate Syrah 2003,Syrah/Shiraz,"Napa Valley, California",279 97,750 ML,0.0,0 Ratings,WS 98 RP 95
Torbreck Cuvée Juveniles 2018,Rhone Red Blends,"Barossa Valley, Barossa, South Australia, Australia",28,750 ML,3.7,23 Ratings,V 91 WE 90 WS 90 RP 90 JS 90
Rhys Vineyards Alpine Vineyard Pinot Noir 2006,Pinot Noir,"Santa Cruz Mountains, California",99 97,750 ML,0.0,0 Ratings,RP 90 BH 90
Chateau Pesquie Terrasses Rouge 2018,Rhone Red Blends,"Rhone, France",16 99,750 ML,3.7,17 Ratings,RP 91
Chateau Beaumont 2018,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",17 99,750 ML,3.6,5 Ratings,JD 92 D 91 JS 91 RP 90
Petrichor Estate Grenache 2016,Grenache,"Sonoma County, California",34 99,750 ML,0.0,0 Ratings,WW 92
Freemark Abbey Bosche Cabernet Sauvignon 1997,Cabernet Sauvignon,"Rutherford, Napa Valley, California",139 97,750 ML,0.0,0 Ratings,WE 90
Filippo Grasso Carrico 68.8 Vino Bianco 2019,Other White Blends,"Sicily, Italy",28 99,750 ML,0.0,0 Ratings,
L'Ecole 41 Seven Hills Vineyard Perigee 2016,Bordeaux Red Blends,"Walla Walla Valley, Columbia Valley, Washington",53 99,750 ML,0.0,0 Ratings,RP 90
Penner-Ash Shea Vineyard Pinot Noir 2019,Pinot Noir,"Yamhill-Carlton District, Willamette Valley, Oregon",73 99,750 ML,0.0,0 Ratings,
Chateau de Plaisance Anjou La Grande Piece Blanc 2020,Chenin Blanc,"Anjou, Loire, France",61 99,750 ML,0.0,0 Ratings,
Pierre Moncuit Extra Brut Blanc de Blancs Grand Cru 2010,Vintage Sparkling Wine,"Champagne, France",69 99,750 ML,0.0,0 Ratings,V 93
San Simeon Stormwatch Estate Reserve Red 2016,Bordeaux Red Blends,"Paso Robles, Central Coast, California",80,750 ML,4.3,38 Ratings,WE 93
William Cole Albamar Pinot Noir 2019,Pinot Noir,"Casablanca Valley, Chile",11 99,750 ML,0.0,0 Ratings,
Truchard Estate Pinot Noir 2019,Pinot Noir,"Carneros, California",29 99,750 ML,0.0,0 Ratings,
Cellars 33 Hummingbird Hill Vineyard Pinot Noir 2017,Pinot Noir,"Sonoma Coast, Sonoma County, California",52,750 ML,0.0,0 Ratings,WE 94
Bernardus Santa Lucia Highlands Pinot Noir 2019,Pinot Noir,"Santa Lucia Highlands, Monterey, Central Coast, California",45,750 ML,0.0,0 Ratings,
Wine By Joe Chardonnay 2015,Chardonnay,"Willamette Valley, Oregon",13 99,750 ML,3.4,8 Ratings,
Patrick Piuze Chablis Grand Cru Blanchots 2018,Chardonnay,"Chablis, Burgundy, France",129 99,750 ML,0.0,0 Ratings,JS 93 RP 93 BH 93 W & S 92
Jean-Baptiste Arena Patrimonio Blanc Grotte di Sole 2017,Other White Blends,"Corsica, France",51 99,750 ML,0.0,0 Ratings,
Roederer Estate Brut (375ML half-bottle),Non-Vintage Sparkling Wine,"Anderson Valley, Mendocino, California",15 99,375 ML,4.0,115 Ratings,WS 93 RP 93 D 93 JS 92 WE 91 W & S 90
Fess Parker Parker West Pinot Noir 2018,Pinot Noir,"Sta. Rita Hills, Santa Barbara, Central Coast, California",60,750 ML,0.0,0 Ratings,WE 93 WW 91
Mocali Brunello di Montalcino 2016,Sangiovese,"Montalcino, Tuscany, Italy",50,750 ML,0.0,0 Ratings,WS 94 RP 93 JS 92
Falcone Mia's Vineyard Cabernet Sauvignon 2018,Cabernet Sauvignon,"Paso Robles, Central Coast, California",58 99,750 ML,0.0,0 Ratings,
William Hill Napa Valley Chardonnay (375ML half-bottle) 2018,Chardonnay,"Napa Valley, California",13 99,375 ML,0.0,0 Ratings,WW 90
Sun Goddess by Mary J Blige Sauvignon Blanc 2019,Sauvignon Blanc,"Friuli-Venezia Giulia, Italy",20 99,750 ML,4.1,409 Ratings,JS 90
Chateau Souverain Merlot 2019,Merlot,California,9 99,750 ML,0.0,0 Ratings,
Brightwater Vineyards Pinot Noir 2017,Pinot Noir,"Nelson, New Zealand",38 99,750 ML,3.8,5 Ratings,
